LocationID,Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_limit_Low,Confidence_limit_High,StratificationCategory1,Stratification1,TopicID,X_long,Y_lat
26009,2012,MI,Antrim,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,65.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,51.5,79.8,Age group,Ages 35-64 years,T2,-85.13950325,44.99909593
26009,2012,MI,Antrim,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,667.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,565.2,761.4,Age group,Ages 65 years and older,T2,-85.13950325,44.99909593
26009,2012,MI,Antrim,County,NVSS,Cardiovascular Diseases,Stroke,247.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,205.4,298.5,Age group,Ages 65 years and older,T6,-85.13950325,44.99909593
26011,2012,MI,Arenac,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,1167.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,1039.4,1322,Age group,Ages 65 years and older,T2,-83.89498203,44.0651223
26011,2012,MI,Arenac,County,NVSS,Cardiovascular Diseases,Stroke,17.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,13.5,23.8,Age group,Ages 35-64 years,T6,-83.89498203,44.0651223
26011,2012,MI,Arenac,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,106.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,84.6,136,Age group,Ages 35-64 years,T2,-83.89498203,44.0651223
26011,2012,MI,Arenac,County,NVSS,Cardiovascular Diseases,Stroke,252.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,217,292.9,Age group,Ages 65 years and older,T6,-83.89498203,44.0651223
26013,2012,MI,Baraga,County,NVSS,Cardiovascular Diseases,Stroke,14.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,10.1,23,Age group,Ages 35-64 years,T6,-88.365607,46.6623877
26013,2012,MI,Baraga,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,82.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,56.1,113.4,Age group,Ages 35-64 years,T2,-88.365607,46.6623877
26013,2012,MI,Baraga,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,1018.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,754.3,1331.4,Age group,Ages 65 years and older,T2,-88.365607,46.6623877
26013,2012,MI,Baraga,County,NVSS,Cardiovascular Diseases,Stroke,323.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,247.4,433.2,Age group,Ages 65 years and older,T6,-88.365607,46.6623877
26015,2012,MI,Barry,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,653.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,582.1,748.1,Age group,Ages 65 years and older,T2,-85.3081126,42.59516065
26015,2012,MI,Barry,County,NVSS,Cardiovascular Diseases,Stroke,11.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,8.6,14.1,Age group,Ages 35-64 years,T6,-85.3081126,42.59516065
26015,2012,MI,Barry,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,49.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,40.6,58.5,Age group,Ages 35-64 years,T2,-85.3081126,42.59516065
26015,2012,MI,Barry,County,NVSS,Cardiovascular Diseases,Stroke,284.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,249.8,330.1,Age group,Ages 65 years and older,T6,-85.3081126,42.59516065
26017,2012,MI,Bay,County,NVSS,Cardiovascular Diseases,Stroke,13.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,10.6,16.7,Age group,Ages 35-64 years,T6,-83.98994542,43.70716277
26017,2012,MI,Bay,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,93.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,78.5,109.8,Age group,Ages 35-64 years,T2,-83.98994542,43.70716277
26017,2012,MI,Bay,County,NVSS,Cardiovascular Diseases,Stroke,211.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,186.2,242.4,Age group,Ages 65 years and older,T6,-83.98994542,43.70716277
26017,2012,MI,Bay,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,1092.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,998.1,1185.8,Age group,Ages 65 years and older,T2,-83.98994542,43.70716277
26019,2012,MI,Benzie,County,NVSS,Cardiovascular Diseases,Stroke,234.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,191.9,280,Age group,Ages 65 years and older,T6,-86.01505511,44.63908525
26019,2012,MI,Benzie,County,NVSS,Cardiovascular Diseases,Stroke,10.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,7.4,14.2,Age group,Ages 35-64 years,T6,-86.01505511,44.63908525
26019,2012,MI,Benzie,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,58.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,43.9,76,Age group,Ages 35-64 years,T2,-86.01505511,44.63908525
26019,2012,MI,Benzie,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,592.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,490.6,720,Age group,Ages 65 years and older,T2,-86.01505511,44.63908525
26021,2012,MI,Berrien,County,NVSS,Cardiovascular Diseases,Stroke,16.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,14.3,21,Age group,Ages 35-64 years,T6,-86.41226867,41.95464129
26021,2012,MI,Berrien,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,56.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,46.8,66.9,Age group,Ages 35-64 years,T2,-86.41226867,41.95464129
26021,2012,MI,Berrien,County,NVSS,Cardiovascular Diseases,Stroke,367.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,332.4,410.6,Age group,Ages 65 years and older,T6,-86.41226867,41.95464129
26021,2012,MI,Berrien,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,753.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,688.7,825.9,Age group,Ages 65 years and older,T2,-86.41226867,41.95464129
26023,2012,MI,Branch,County,NVSS,Cardiovascular Diseases,Stroke,331.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,293.7,385.7,Age group,Ages 65 years and older,T6,-85.05923475,41.91588904
26023,2012,MI,Branch,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,915.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,807.8,1018.9,Age group,Ages 65 years and older,T2,-85.05923475,41.91588904
26023,2012,MI,Branch,County,NVSS,Cardiovascular Diseases,Stroke,17,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,13.5,20.6,Age group,Ages 35-64 years,T6,-85.05923475,41.91588904
26023,2012,MI,Branch,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,70.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,58.8,83.9,Age group,Ages 35-64 years,T2,-85.05923475,41.91588904
26025,2012,MI,Calhoun,County,NVSS,Cardiovascular Diseases,Stroke,280.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,251.9,315.8,Age group,Ages 65 years and older,T6,-85.00576234,42.24631141
26025,2012,MI,Calhoun,County,NVSS,Cardiovascular Diseases,Stroke,18.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,14.7,21.5,Age group,Ages 35-64 years,T6,-85.00576234,42.24631141
26025,2012,MI,Calhoun,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,67.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,58,77.1,Age group,Ages 35-64 years,T2,-85.00576234,42.24631141
26025,2012,MI,Calhoun,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,785.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,703.3,860.4,Age group,Ages 65 years and older,T2,-85.00576234,42.24631141
26027,2012,MI,Cass,County,NVSS,Cardiovascular Diseases,Stroke,300.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,267.5,345.5,Age group,Ages 65 years and older,T6,-85.99366562,41.91541141
26027,2012,MI,Cass,County,NVSS,Cardiovascular Diseases,Stroke,13,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,10.6,15.7,Age group,Ages 35-64 years,T6,-85.99366562,41.91541141
26027,2012,MI,Cass,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,68.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,57.1,81.4,Age group,Ages 35-64 years,T2,-85.99366562,41.91541141
26027,2012,MI,Cass,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,856.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,752.9,970.1,Age group,Ages 65 years and older,T2,-85.99366562,41.91541141
26029,2012,MI,Charlevoix,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,541,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,460.2,641.6,Age group,Ages 65 years and older,T2,-85.12919309,45.30566831
26029,2012,MI,Charlevoix,County,NVSS,Cardiovascular Diseases,Stroke,282.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,237.6,331.7,Age group,Ages 65 years and older,T6,-85.12919309,45.30566831
26029,2012,MI,Charlevoix,County,NVSS,Cardiovascular Diseases,Stroke,12.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,8.6,16.5,Age group,Ages 35-64 years,T6,-85.12919309,45.30566831
26029,2012,MI,Charlevoix,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,59.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,45.4,81,Age group,Ages 35-64 years,T2,-85.12919309,45.30566831
26031,2012,MI,Cheboygan,County,NVSS,Cardiovascular Diseases,Stroke,276.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,232.8,322.9,Age group,Ages 65 years and older,T6,-84.50062182,45.44703943
26031,2012,MI,Cheboygan,County,NVSS,Cardiovascular Diseases,Stroke,15.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,11.3,19.3,Age group,Ages 35-64 years,T6,-84.50062182,45.44703943
26031,2012,MI,Cheboygan,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,98.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,79.1,119.9,Age group,Ages 35-64 years,T2,-84.50062182,45.44703943
26031,2012,MI,Cheboygan,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,694.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,605.4,789.6,Age group,Ages 65 years and older,T2,-84.50062182,45.44703943
26033,2012,MI,Chippewa,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,895,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,739.9,1055.4,Age group,Ages 65 years and older,T2,-84.56283208,46.30032699
26033,2012,MI,Chippewa,County,NVSS,Cardiovascular Diseases,Stroke,284.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,221.4,351.2,Age group,Ages 65 years and older,T6,-84.56283208,46.30032699
26033,2012,MI,Chippewa,County,NVSS,Cardiovascular Diseases,Stroke,9.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,6.3,12.3,Age group,Ages 35-64 years,T6,-84.56283208,46.30032699
26033,2012,MI,Chippewa,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,66.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,48.9,89,Age group,Ages 35-64 years,T2,-84.56283208,46.30032699
26035,2012,MI,Clare,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,142.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,117.1,165.9,Age group,Ages 35-64 years,T2,-84.84821613,43.98797912
26035,2012,MI,Clare,County,NVSS,Cardiovascular Diseases,Stroke,301.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,244.9,343.7,Age group,Ages 65 years and older,T6,-84.84821613,43.98797912
26035,2012,MI,Clare,County,NVSS,Cardiovascular Diseases,Stroke,15.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,13.1,18.7,Age group,Ages 35-64 years,T6,-84.84821613,43.98797912
26035,2012,MI,Clare,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,1003.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,858.6,1138.6,Age group,Ages 65 years and older,T2,-84.84821613,43.98797912
26037,2012,MI,Clinton,County,NVSS,Cardiovascular Diseases,Stroke,270,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,236.7,305.5,Age group,Ages 65 years and older,T6,-84.60135563,42.94392303
26037,2012,MI,Clinton,County,NVSS,Cardiovascular Diseases,Stroke,10.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,8.4,13.1,Age group,Ages 35-64 years,T6,-84.60135563,42.94392303
26037,2012,MI,Clinton,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,42.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,35,51.6,Age group,Ages 35-64 years,T2,-84.60135563,42.94392303
26037,2012,MI,Clinton,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,641.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,559.1,729.5,Age group,Ages 65 years and older,T2,-84.60135563,42.94392303
26039,2012,MI,Crawford,County,NVSS,Cardiovascular Diseases,Stroke,14.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,10.4,18.9,Age group,Ages 35-64 years,T6,-84.61024239,44.68323492
26039,2012,MI,Crawford,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,86.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,71.3,111.3,Age group,Ages 35-64 years,T2,-84.61024239,44.68323492
26039,2012,MI,Crawford,County,NVSS,Cardiovascular Diseases,Stroke,285.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,246.1,360,Age group,Ages 65 years and older,T6,-84.61024239,44.68323492
26039,2012,MI,Crawford,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,804.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,657.9,919.5,Age group,Ages 65 years and older,T2,-84.61024239,44.68323492
26041,2012,MI,Delta,County,NVSS,Cardiovascular Diseases,Stroke,10.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,7.6,13.9,Age group,Ages 35-64 years,T6,-86.92335395,45.91744982
26041,2012,MI,Delta,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,72.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,58.2,88.3,Age group,Ages 35-64 years,T2,-86.92335395,45.91744982
26041,2012,MI,Delta,County,NVSS,Cardiovascular Diseases,Stroke,251.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,208.4,299.3,Age group,Ages 65 years and older,T6,-86.92335395,45.91744982
26041,2012,MI,Delta,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,736.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,628.7,841.9,Age group,Ages 65 years and older,T2,-86.92335395,45.91744982
26043,2012,MI,Dickinson,County,NVSS,Cardiovascular Diseases,Stroke,11.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,8.3,14.9,Age group,Ages 35-64 years,T6,-87.87008142,46.00905374
26043,2012,MI,Dickinson,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,51.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,41.5,65.3,Age group,Ages 35-64 years,T2,-87.87008142,46.00905374
26043,2012,MI,Dickinson,County,NVSS,Cardiovascular Diseases,Stroke,355.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,298.2,414.5,Age group,Ages 65 years and older,T6,-87.87008142,46.00905374
26043,2012,MI,Dickinson,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,663.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,564.2,784.7,Age group,Ages 65 years and older,T2,-87.87008142,46.00905374
26045,2012,MI,Eaton,County,NVSS,Cardiovascular Diseases,Stroke,11.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,9.2,13.9,Age group,Ages 35-64 years,T6,-84.8376213,42.59602209
26045,2012,MI,Eaton,County,NVSS,Cardiovascular Diseases,Stroke,247.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,215.1,288.8,Age group,Ages 65 years and older,T6,-84.8376213,42.59602209
26045,2012,MI,Eaton,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,46.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,39.2,54.9,Age group,Ages 35-64 years,T2,-84.8376213,42.59602209
26045,2012,MI,Eaton,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,705.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,633,791.7,Age group,Ages 65 years and older,T2,-84.8376213,42.59602209
26047,2012,MI,Emmet,County,NVSS,Cardiovascular Diseases,Stroke,9.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,6.1,13,Age group,Ages 35-64 years,T6,-84.89039361,45.51985798
26047,2012,MI,Emmet,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,604.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,503.2,708.1,Age group,Ages 65 years and older,T2,-84.89039361,45.51985798
26047,2012,MI,Emmet,County,NVSS,Cardiovascular Diseases,Stroke,279.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,233.7,337.9,Age group,Ages 65 years and older,T6,-84.89039361,45.51985798
26047,2012,MI,Emmet,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,58,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,44.9,74.9,Age group,Ages 35-64 years,T2,-84.89039361,45.51985798
26049,2012,MI,Genesee,County,NVSS,Cardiovascular Diseases,Stroke,18.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,15.9,21.5,Age group,Ages 35-64 years,T6,-83.70686278,43.02167249
26049,2012,MI,Genesee,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,84.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,75.3,94.4,Age group,Ages 35-64 years,T2,-83.70686278,43.02167249
26049,2012,MI,Genesee,County,NVSS,Cardiovascular Diseases,Stroke,358,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,327.1,388,Age group,Ages 65 years and older,T6,-83.70686278,43.02167249
26049,2012,MI,Genesee,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,861.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,799.6,921.7,Age group,Ages 65 years and older,T2,-83.70686278,43.02167249
26051,2012,MI,Gladwin,County,NVSS,Cardiovascular Diseases,Stroke,15.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,12.1,18.8,Age group,Ages 35-64 years,T6,-84.38859709,43.99067413
26051,2012,MI,Gladwin,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,900.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,796.3,1011.3,Age group,Ages 65 years and older,T2,-84.38859709,43.99067413
26051,2012,MI,Gladwin,County,NVSS,Cardiovascular Diseases,Stroke,219.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,190.2,250.7,Age group,Ages 65 years and older,T6,-84.38859709,43.99067413
26051,2012,MI,Gladwin,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,102.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,83.6,121.4,Age group,Ages 35-64 years,T2,-84.38859709,43.99067413
26053,2012,MI,Gogebic,County,NVSS,Cardiovascular Diseases,Stroke,12.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,9.3,17.8,Age group,Ages 35-64 years,T6,-89.69443969,46.40887129
26053,2012,MI,Gogebic,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,86.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,70,111.1,Age group,Ages 35-64 years,T2,-89.69443969,46.40887129
26053,2012,MI,Gogebic,County,NVSS,Cardiovascular Diseases,Stroke,307.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,260.1,368.6,Age group,Ages 65 years and older,T6,-89.69443969,46.40887129
26053,2012,MI,Gogebic,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,1017.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,883.8,1195.9,Age group,Ages 65 years and older,T2,-89.69443969,46.40887129
26055,2012,MI,Grand Traverse,County,NVSS,Cardiovascular Diseases,Stroke,290.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,255.8,334.2,Age group,Ages 65 years and older,T6,-85.56013586,44.66916152
